2020,0307190000,0
2020,0307210000,0
2020,0307221000,0
2020,0307229000,0
2020,0307290000,0
2020,0307311000,0
2020,0307319000,0
2020,0307321000,0
2020,0307329000,0
2020,0307392000,0
2020,0307398000,0
2020,0307421000,0
2020,0307422000,0
2020,0307423000,0
2020,0307424000,0
2020,0307429000,0
2020,0307432100,0
2020,0307432500,0
2020,0307432900,0
2020,0307433100,0
2020,0307433300,0
2020,0307433500,0
2020,0307433800,0
2020,0307439100,0
2020,0307439200,0
2020,0307439500,0
2020,0307439900,0
2020,0307492000,0
2020,0307494000,0
2020,0307495000,0
2020,0307496000,0
2020,0307498000,0
2020,0307510000,0
2020,0307520000,0
2020,0307590000,0
2020,0307600000,0
2020,0307710000,0
2020,0307721000,0
2020,0307729000,0
2020,0307790000,0
2020,0307810000,0
2020,0307820000,0
2020,0307830000,0
2020,0307840000,0
2020,0307870000,0
2020,0307880000,0
2020,0307910000,0
2020,0307920000,0
2020,0307990000,0
2020,0308110000,0
2020,0308120000,0
2020,0308190000,0
2020,0308210000,0
2020,0308220000,0
2020,0308290000,0
2020,0308301000,0
2020,0308305000,0
2020,0308309000,0
2020,0308901000,0
2020,0308905000,0
2020,0308909000,0
2020,0403105100,0
2020,0403105300,0
2020,0403105900,0
2020,0403109100,0
2020,0403109300,0
2020,0403109900,0
2020,0403907100,0
2020,0403907300,0
2020,0403907900,0
2020,0403909100,0
2020,0403909300,0
2020,0403909900,0
2020,0405201000,0
2020,0405203000,0
2020,0407199000,0
2020,0407299000,0
2020,0407909000,0
2020,0410000000,0
2020,0511993900,0
2020,0601101000,0
2020,0601102000,0
2020,0601103000,0
2020,0601104000,0
2020,0601109000,0
2020,0601201000,0
2020,0601203000,0
2020,0601209000,0
2020,0602101000,0
2020,0602109000,0
2020,0602201000,0
2020,0602202000,0
2020,0602203000,0
2020,0602208000,0
2020,0602300000,0
2020,0602400000,0
2020,0602901000,0
2020,0602902000,0
2020,0602903000,0
2020,0602904100,0
2020,0602904500,0
2020,0602904600,0
2020,0602904700,0
2020,0602904800,0
2020,0602905000,0
2020,0602907000,0
2020,0602909100,0
2020,0602909900,0
2020,0603110000,0
2020,0603120000,0
2020,0603130000,0
2020,0603140000,0
2020,0603150000,0
2020,0603191000,0
2020,0603192000,0
2020,0603197000,0
2020,0603900000,0
2020,0604201100,0
2020,0604201900,0
2020,0604202000,0
2020,0604204000,0
2020,0604209000,0
2020,0604901100,0
2020,0604901900,0
2020,0604909100,0
2020,0604909900,0
2020,0701100000,0
2020,0701901000,0
2020,0701905000,0
2020,0701909000,0
2020,0703101100,0
2020,0703101900,0
2020,0703109000,0
2020,0703900000,0
2020,0704100000,0
2020,0704200000,0
2020,0704901000,0
2020,0704909000,0
2020,0705110000,0
2020,0705190000,0
2020,0705210000,0
2020,0705290000,0
2020,0706100000,0
2020,0706901000,0
2020,0706903000,0
2020,0706909000,0
2020,0707000500,0
2020,0708100000,0
2020,0708200000,6.9
2020,0708900000,0
2020,0709200000,0
2020,0709300000,0
2020,0709400000,0
2020,0709510000,0
2020,0709591000,0
2020,0709593000,0
2020,0709599000,0
2020,0709601000,0
2020,0709609900,0
2020,0709700000,0
2020,0709921000,0
2020,0709931000,0
2020,0709939000,0
2020,0709991000,0
2020,0709992000,0
2020,0709994000,0
2020,0709995000,0
2020,0709999000,0
2020,0710100000,0
2020,0710210000,0
2020,0710220000,0
2020,0710290000,0
2020,0710300000,0
2020,0710400000,0
2020,0710801000,0
2020,0710805100,0
2020,0710805900,0
2020,0710806100,0
2020,0710806900,0
2020,0710807000,0
2020,0710808000,0
2020,0710808500,0
2020,0710809500,0
2020,0710900000,0
2020,0711201000,0
2020,0711209000,0
2020,0711400000,0
2020,0711510000,0
2020,0711590000,0
2020,0711901000,0
2020,0711903000,0
2020,0711905000,0
2020,0711907000,0
2020,0711908000,0
2020,0711909000,0
2020,0712200000,0
2020,0712310000,0
2020,0712320000,0
2020,0712330000,0
2020,0712390000,0
2020,0712900500,0
2020,0712901100,0
2020,0712903000,0
2020,0712905000,0
2020,0712909000,0
2020,0713101000,0
2020,0713109000,0
2020,0713200000,0
2020,0713310000,0
2020,0713320000,0
2020,0713331000,0
2020,0713339000,0
2020,0713340000,0
2020,0713350000,0
2020,0713390000,0
2020,0713400000,0
2020,0713500000,0
2020,0713600000,0
2020,0713900000,0
2020,0714201000,0
2020,0714209000,0
2020,0714909000,0
2020,0802119000,0
2020,0802129000,0
2020,0802210000,0
2020,0802220000,0
2020,0802310000,0
2020,0802320000,0
2020,0802410000,0
2020,0802420000,0
2020,0802510000,0
2020,0802520000,0
2020,0802610000,0
2020,0802620000,0
2020,0802901000,0
2020,0802905000,0
2020,0802908500,0
2020,0803101000,0
2020,0803109000,0
2020,0803909000,12.5
2020,0804100000,0
2020,0804201000,0
2020,0804209000,0
2020,0804300000,0
2020,0804400000,0
2020,0805400000,0
2020,0805509000,0
2020,0805900000,0
2020,0806101000,0
2020,0806109000,0
2020,0806201000,0
2020,0806203000,0
2020,0806209000,0
2020,0807110000,0
2020,0807190000,0
2020,0808101000,0
2020,0808301000,0
2020,0808400000,0
2020,0809100000,0
2020,0809210000,0
2020,0809290000,0
2020,0809301000,0
2020,0809309000,0
2020,0809400500,0
2020,0809409000,0
2020,0810100000,0
2020,0810201000,0
2020,0810209000,0
2020,0810301000,0
2020,0810303000,0
2020,0810309000,0
2020,0810403000,0
2020,0810405000,0
2020,0810409000,0
2020,0810500000,0
2020,0810600000,0
2020,0810700000,0
2020,0810907500,0
2020,0811901100,0
2020,0811901900,0
2020,0811903100,0
2020,0811903900,0
2020,0811905000,0
2020,0811907000,0
2020,0811907500,0
2020,0811908000,0
2020,0811908500,0
2020,0811909500,0
2020,0812100000,0
2020,0812902500,0
2020,0812903000,0
2020,0812904000,0
2020,0812907000,0
2020,0812909800,0
2020,0813100000,0
2020,0813200000,0
2020,0813300000,0
2020,0813401000,0
2020,0813403000,0
2020,0813405000,0
2020,0813409500,0
2020,0813501200,0
2020,0813501500,0
2020,0813501900,0
2020,0813503100,0
2020,0813503900,0
2020,0813509100,0
2020,0813509900,0
2020,0814000000,0
2020,0901110000,0
2020,0901120000,0
2020,0901210000,0
2020,0901220000,0
2020,0901901000,0
2020,0901909000,0
2020,0902100000,0
2020,0902200000,0
2020,0902300000,0
2020,0902400000,0
2020,0903000000,0
2020,0904110000,0
2020,0904120000,0
2020,0904211000,0
2020,0904219000,0
2020,0904220000,0
2020,0905100000,2.1
2020,0905200000,0
2020,0906110000,0
2020,0906190000,0
2020,0906200000,0
2020,0907100000,2.8
2020,0907200000,0
2020,0908110000,0
2020,0908120000,0
2020,0908210000,0
2020,0908220000,0
2020,0908310000,0
2020,0908320000,0
2020,0909210000,0
2020,0909220000,0
2020,0909310000,0
2020,0909320000,0
2020,0909610000,0
2020,0909620000,0
2020,0910110000,0
2020,0910120000,0
2020,0910201000,0
2020,0910209000,0
2020,0910300000,0
2020,0910910500,0
2020,0910911000,0
2020,0910919000,0
2020,0910991000,0
2020,0910993100,0
2020,0910993300,0
2020,0910993900,0
2020,0910995000,0
2020,0910999100,0
2020,0910999900,0
2020,1008500000,0
2020,1104291700,0
2020,1105100000,0
2020,1105200000,0
2020,1106100000,0
2020,1106301000,0
2020,1106309000,0
2020,1108200000,0
2020,1201100000,0
2020,1201900000,0
2020,1202300000,0
2020,1202410000,0
2020,1202420000,0
2020,1203000000,0
2020,1204001000,0
2020,1204009000,0
2020,1205101000,0
2020,1205109000,0
2020,1205900000,0
2020,1206001000,0
2020,1206009100,0
2020,1206009900,0
2020,1207100000,0
2020,1207210000,0
2020,1207290000,0
2020,1207300000,0
2020,1207401000,0
2020,1207409000,0
2020,1207501000,0
2020,1207509000,0
2020,1207600000,0
2020,1207700000,0
2020,1207911000,0
2020,1207919000,0
2020,1207992000,0
2020,1207999100,0
2020,1207999600,0
2020,1208100000,0
2020,1208900000,0
2020,1209100000,0
2020,1209210000,0
2020,1209221000,0
2020,1209228000,0
2020,1209231100,0
2020,1209231500,0
2020,1209238000,0
2020,1209240000,0
2020,1209251000,0
2020,1209259000,0
2020,1209294500,0
2020,1209295000,0
2020,1209296000,0
2020,1209298000,0
2020,1209300000,0
2020,1209913000,0
2020,1209918000,0
2020,1209991000,0
2020,1209999100,0
2020,1209999900,0
2020,1211200000,0
2020,1211300000,0
2020,1211400000,0
2020,1211500000,0
2020,1211903000,0
2020,1211908600,0
2020,1212210000,0
2020,1212290000,0
2020,1212920000,0
2020,1212940000,0
2020,1212994100,0
2020,1212994900,0
2020,1212999500,0
2020,1213000000,0
2020,1214100000,0
2020,1214901000,0
2020,1214909000,0
2020,1301200000,0
2020,1301900000,0
2020,1302110000,0
2020,1302120000,0
2020,1302130000,0
2020,1302140000,0
2020,1302190500,0
2020,1302197000,0
2020,1302201000,0
2020,1302209000,0
2020,1302310000,0
2020,1302321000,0
2020,1302329000,0
2020,1302390000,0
2020,1501900000,0
2020,1502109000,0
2020,1502909000,0
2020,1503001900,0
2020,1503009000,0
2020,1504101000,0
2020,1504109100,0
2020,1504109900,0
2020,1504201000,0
2020,1504209000,0
2020,1504301000,0
2020,1504309000,0
2020,1505001000,0
2020,1507101000,0
2020,1507109000,0
2020,1507901000,0
2020,1507909000,0
2020,1508101000,0
2020,1508109000,0
2020,1508901000,0
2020,1508909000,0
2020,1511109000,0
2020,1511901100,0
2020,1511901900,0
2020,1511909100,0
2020,1511909900,0
2020,1512111000,0
2020,1512119100,0
2020,1512119900,0
2020,1512191000,0
2020,1512199000,0
2020,1512211000,0
2020,1512219000,0
2020,1512291000,0
2020,1512299000,0
2020,1513111000,0
2020,1513119100,4.4
2020,1513119900,2.2
2020,1513191100,0
2020,1513191900,0
2020,1513193000,0
2020,1513199100,0
2020,1513199900,0
2020,1513211000,0
2020,1513213000,0
2020,1513219000,2.2
2020,1513291100,0
2020,1513291900,0
2020,1513293000,0
2020,1513295000,0
2020,1513299000,0
2020,1514111000,0
2020,1514119000,0
2020,1514191000,0
2020,1514199000,0
2020,1514911000,0
2020,1514919000,0
2020,1514991000,0
2020,1514999000,0
2020,1515110000,0
2020,1515191000,0
2020,1515199000,0
2020,1515211000,0
2020,1515219000,0
2020,1515291000,0
2020,1515299000,0
2020,1515301000,0
2020,1515309000,0
2020,1515501100,0
2020,1515501900,0
2020,1515509100,0
2020,1515509900,0
2020,1515901100,0
2020,1515902100,0
2020,1515902900,0
2020,1515903100,0
2020,1515903900,0
2020,1515904000,0
2020,1515905100,0
2020,1515905900,0
2020,1515906000,0
2020,1515909100,0
2020,1515909900,0
2020,1516101000,0
2020,1516109000,0
2020,1516201000,0
2020,1516209100,0
2020,1516209500,0
2020,1516209600,0
2020,1516209800,7.4
2020,1517101000,0
2020,1517109000,0
2020,1517901000,0
2020,1517909100,0
2020,1517909300,0
2020,1517909900,0
2020,1518001000,0
2020,1518003100,0
2020,1518003900,0
2020,1518009100,4.2
2020,1518009500,0
2020,1518009900,4.2
2020,1521909900,0
2020,1522001000,0
2020,1522009100,0
2020,1601001000,0
2020,1602201000,0
2020,1602419000,0
2020,1602429000,0
2020,1602499000,0
2020,1602903100,0
2020,1602906900,0
2020,1602909100,9.3
2020,1602909500,13.1
2020,1602909900,0
2020,1603001000,0
2020,1604110000,0
2020,1604121000,0
2020,1604129100,0
2020,1604129900,0
2020,1604131100,0
2020,1604131900,0
2020,1604139000,0
2020,1604142100,20.5
2020,1604142600,20.5
2020,1604142800,20.5
2020,1604143100,20.5
2020,1604143600,0
2020,1604143800,20.5
2020,1604144100,20.5
2020,1604144600,0
2020,1604144800,20.5
2020,1604149000,0
2020,1604151100,0
2020,1604151900,0
2020,1604159000,0
2020,1604160000,0
2020,1604170000,0
2020,1604180000,0
2020,1604191000,0
2020,1604193100,0
2020,1604193900,0
2020,1604195000,0
2020,1604199100,0
2020,1604199200,0
2020,1604199300,0
2020,1604199400,0
2020,1604199500,0
2020,1604199700,0
2020,1604200500,0
2020,1604201000,0
2020,1604203000,0
2020,1604204000,0
2020,1604205000,0
2020,1604207000,0
2020,1604209000,0
2020,1604310000,0
2020,1604320000,0
2020,1605100000,0
2020,1605211000,0
2020,1605219000,0
2020,1605290000,0
2020,1605301000,0
2020,1605309000,0
2020,1605400000,0
2020,1605510000,0
2020,1605520000,0
2020,1605531000,0
2020,1605539000,0
2020,1605540000,0
2020,1605550000,0
2020,1605560000,0
2020,1605570000,0
2020,1605580000,0
2020,1605590000,0
2020,1605610000,0
2020,1605620000,0
2020,1605630000,0
2020,1605690000,0
2020,1702500000,0
2020,1702901000,0
2020,1704101000,0
2020,1704109000,0
2020,1704901000,0
2020,1704903000,0
2020,1704905100,0
2020,1704905500,0
2020,1704906100,0
2020,1704906500,0
2020,1704907100,0
2020,1704907500,0
2020,1704908100,0
2020,1704909900,0
2020,1801000000,0
2020,1802000000,0
2020,1803100000,6.1
2020,1803200000,0
2020,1804000000,4.2
2020,1805000000,0
2020,1806101500,0
2020,1806102000,0
2020,1806103000,0
2020,1806109000,0
2020,1806201000,0
2020,1806203000,0
2020,1806205000,0
2020,1806207000,0
2020,1806208000,0
2020,1806209500,0
2020,1806310000,0
2020,1806321000,0
2020,1806329000,0
2020,1806901100,0
2020,1806901900,0
2020,1806903100,0
2020,1806903900,0
2020,1806905000,0
2020,1806906000,0
2020,1806907000,0
2020,1806909000,0
2020,1901100000,0
2020,1901200000,0
2020,1901901100,0
2020,1901901900,0
2020,1901909100,0
2020,1901909900,0
2020,1902110000,0
2020,1902191000,0
2020,1902199000,0
2020,1902201000,0
2020,1902203000,0
2020,1902209100,0
2020,1902209900,0
2020,1902301000,0
2020,1902309000,0
2020,1902401000,0
2020,1902409000,0
2020,1903000000,0
2020,1904101000,0
2020,1904103000,0
2020,1904109000,0
2020,1904201000,0
2020,1904209100,0
2020,1904209500,0
2020,1904209900,0
2020,1904300000,0
2020,1904901000,0
2020,1904908000,0
2020,1905100000,0
2020,1905201000,0
2020,1905203000,0
2020,1905209000,0
2020,1905311100,0
2020,1905311900,0
2020,1905313000,0
2020,1905319100,0
2020,1905319900,0
2020,1905320500,0
2020,1905321100,0
2020,1905321900,0
2020,1905329100,0
2020,1905329900,0
2020,1905401000,0
2020,1905409000,0
2020,1905901000,0
2020,1905902000,0
2020,1905903000,0
2020,1905904500,0
2020,1905905500,0
2020,1905907000,0
2020,1905908000,0
2020,2001100000,0
2020,2001901000,0
2020,2001902000,0
2020,2001903000,0
2020,2001904000,0
2020,2001905000,0
2020,2001906500,0
2020,2001907000,0
2020,2001909200,0
2020,2001909700,0
2020,2003102000,0
2020,2003103000,0
2020,2003901000,0
2020,2003909000,0
2020,2004101000,0
2020,2004109100,0
2020,2004109900,0
2020,2004901000,0
2020,2004903000,0
2020,2004905000,0
2020,2004909100,0
2020,2004909800,0
2020,2005100000,0
2020,2005201000,0
2020,2005202000,0
2020,2005208000,0
2020,2005400000,0
2020,2005510000,0
2020,2005590000,0
2020,2005600000,0
2020,2005700000,0
2020,2005910000,0
2020,2005991000,0
2020,2005992000,0
2020,2005993000,0
2020,2005995000,0
2020,2005996000,0
2020,2005998000,0
2020,2006001000,0
2020,2006003100,0
2020,2006003500,0
2020,2006003800,0
2020,2006009100,0
2020,2006009900,0
2020,2007101000,0
2020,2007109100,0
2020,2007109900,0
2020,2007911000,0
2020,2007913000,0
2020,2007919000,0
2020,2007991000,0
2020,2007992000,0
2020,2007993100,0
2020,2007993300,0
2020,2007993500,0
2020,2007993900,0
2020,2007995000,0
2020,2007999300,0
2020,2007999700,0
2020,2008111000,0
2020,2008119100,0
2020,2008119600,0
2020,2008119800,0
2020,2008191200,0
2020,2008191300,0
2020,2008191900,0
2020,2008199200,0
2020,2008199300,0
2020,2008199500,0
2020,2008199900,0
2020,2008201100,0
2020,2008201900,0
2020,2008203100,0
2020,2008203900,0
2020,2008205100,0
2020,2008205900,0
2020,2008207100,0
2020,2008207900,0
2020,2008209000,0
2020,2008301100,0
2020,2008301900,0
2020,2008303100,0
2020,2008303900,0
2020,2008305100,0
2020,2008305500,0
2020,2008305900,0
2020,2008307100,0
2020,2008307500,0
2020,2008307900,0
2020,2008309000,0
2020,2008401100,0
2020,2008402100,0
2020,2008402900,0
2020,2008403900,0
2020,2008501100,0
2020,2008501900,0
2020,2008503100,0
2020,2008503900,0
2020,2008505100,0
2020,2008505900,0
2020,2008506100,0
2020,2008506900,0
2020,2008507100,0
2020,2008507900,0
2020,2008509200,0
2020,2008509800,0
2020,2008601100,0
2020,2008601900,0
2020,2008603100,0
2020,2008603900,0
2020,2008605000,0
2020,2008606000,0
2020,2008607000,0
2020,2008609000,0
2020,2008701100,0
2020,2008703100,0
2020,2008703900,0
2020,2008705900,0
2020,2008801100,0
2020,2008801900,0
2020,2008803100,0
2020,2008803900,0
2020,2008805000,0
2020,2008807000,0
2020,2008809000,0
2020,2008910000,0
2020,2008931100,0
2020,2008931900,0
2020,2008932100,0
2020,2008932900,0
2020,2008939100,0
2020,2008939300,0
2020,2008939900,0
2020,2008970300,0
2020,2008970500,0
2020,2008971200,0
2020,2008971400,0
2020,2008971600,0
2020,2008971800,0
2020,2008973200,0
2020,2008973400,0
2020,2008973600,0
2020,2008973800,0
2020,2008975100,0
2020,2008975900,0
2020,2008977200,0
2020,2008977400,0
2020,2008977600,0
2020,2008977800,0
2020,2008979200,0
2020,2008979300,0
2020,2008979400,0
2020,2008979600,0
2020,2008979700,0
2020,2008979800,0
2020,2008991100,0
2020,2008991900,0
2020,2008992100,0
2020,2008992300,0
2020,2008992400,0
2020,2008992800,0
2020,2008993100,0
2020,2008993400,0
2020,2008993600,0
2020,2008993700,0
2020,2008993800,0
2020,2008994000,0
2020,2008994100,0
2020,2008994300,0
2020,2008994500,0
2020,2008994800,0
2020,2008994900,0
2020,2008995100,0
2020,2008996300,0
2020,2008996700,0
2020,2008997200,0
2020,2008997800,0
2020,2008998500,0
2020,2008999100,0
2020,2008999900,0
2020,2009111100,0
2020,2009111900,0
2020,2009119100,0
2020,2009119900,0
2020,2009120000,0
2020,2009191100,0
2020,2009191900,0
2020,2009199100,0
2020,2009199800,0
2020,2009210000,0
2020,2009291100,0
2020,2009291900,0
2020,2009299100,0
2020,2009299900,0
2020,2009311100,0
2020,2009311900,0
2020,2009315100,0
2020,2009315900,0
2020,2009319100,0
2020,2009319900,0
2020,2009391100,0
2020,2009391900,0
2020,2009393100,0
2020,2009393900,0
2020,2009395100,0
2020,2009395500,0
2020,2009395900,0
2020,2009399100,0
2020,2009399500,0
2020,2009399900,0
2020,2009419200,0
2020,2009419900,0
2020,2009491100,0
2020,2009491900,0
2020,2009493000,0
2020,2009499100,0
2020,2009499300,0
2020,2009499900,0
2020,2009501000,0
2020,2009509000,0
2020,2009611000,0
2020,2009619000,0
2020,2009691100,0
2020,2009691900,0
2020,2009695100,0
2020,2009695900,0
2020,2009697100,0
2020,2009697900,0
2020,2009699000,0
2020,2009712000,0
2020,2009719900,0
2020,2009791100,0
2020,2009791900,0
2020,2009793000,0
2020,2009799100,0
2020,2009799800,0
2020,2009811100,0
2020,2009811900,0
2020,2009813100,0
2020,2009815100,0
2020,2009815900,0
2020,2009819500,0
2020,2009819900,0
2020,2009891100,0
2020,2009891900,0
2020,2009893400,0
2020,2009893500,0
2020,2009893600,0
2020,2009893800,0
2020,2009895000,0
2020,2009896100,0
2020,2009896300,0
2020,2009896900,0
2020,2009897100,0
2020,2009897300,0
2020,2009897900,0
2020,2009898500,0
2020,2009898600,0
2020,2009898800,0
2020,2009898900,0
2020,2009899600,0
2020,2009899700,0
2020,2009899900,0
